Article,Best Topic,Likelihood,Keywords
3237,13,0.39423934367754593,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3238,11,0.3190590384834989,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3239,1,0.15466511807975225,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3240,3,0.17499032133178477,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3241,4,0.15736179529282976,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3242,11,0.3072944533618691,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3243,13,0.18133195307108352,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3244,11,0.41765207201448806,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3245,12,0.1478322672352523,"buy, analyst, firm, market, investment, sell, give, make, base, add"
3246,13,0.3069358178053831,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3247,13,0.27590187590187587,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3248,13,0.2642390289449114,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3249,4,0.24247400109469083,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3250,8,0.3268182895048566,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
3251,4,0.12925170068027209,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3252,13,0.21873364730507594,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3253,6,0.274956744151057,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3254,13,0.11139971139971136,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3255,12,0.10092842168313865,"buy, analyst, firm, market, investment, sell, give, make, base, add"
3256,5,0.12295664534470506,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
3257,4,0.22797619047619047,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3258,6,0.24972054549519335,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3259,11,0.22072372072372068,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3260,4,0.32012698412698404,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3261,4,0.2416931216931217,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3262,3,0.27498927498927495,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3263,13,0.32722074336981166,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3264,4,0.14778325123152708,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3265,4,0.36326530612244895,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3266,10,0.22075702075702075,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3267,9,0.29829655439411545,"spokesman, state, today, official, source, government, ship, strike, work, day"
3268,10,0.1405152224824356,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3269,3,0.12375073486184592,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3270,9,0.17330210772833726,"spokesman, state, today, official, source, government, ship, strike, work, day"
3271,3,0.19260838663823734,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3272,4,0.15336765336765332,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3273,9,0.47831175480945065,"spokesman, state, today, official, source, government, ship, strike, work, day"
3274,13,0.13824884792626727,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3275,4,0.2133223231489127,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3276,10,0.10742630385487527,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3277,0,0.14315108759553205,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3278,4,0.17482993197278915,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3279,3,0.08963585434173664,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3280,1,0.10111699000587884,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3281,0,0.4817629179331307,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3282,10,0.2534562211981568,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3283,11,0.18153506128189675,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3284,3,0.12862616310892172,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3285,1,0.1094104308390022,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3286,7,0.10824514991181658,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
3287,12,0.18681318681318684,"buy, analyst, firm, market, investment, sell, give, make, base, add"
3288,13,0.20317460317460317,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3289,1,0.1587301587301587,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3290,10,0.21499118165784836,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3291,3,0.2056277056277056,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3292,8,0.12524801587301587,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
3293,3,0.1515988037727168,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3294,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3295,10,0.1900352733686067,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3296,1,0.18881506090808423,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3297,1,0.23585056918390254,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3298,3,0.27085877085877086,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3299,10,0.141156462585034,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3300,1,0.24238524238524245,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3301,1,0.17303546933176564,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3302,7,0.14481409001956946,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
3303,6,0.24949124949124946,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3304,1,0.17952928297755885,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3305,10,0.098197471078827,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3306,3,0.19304388422035484,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3307,0,0.3335269066976384,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3308,9,0.30004214075010543,"spokesman, state, today, official, source, government, ship, strike, work, day"
3309,1,0.15281140704869517,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3310,10,0.12958152958152955,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3311,11,0.4027042915931805,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3312,0,0.09927849927849924,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3313,3,0.22248243559718966,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3314,10,0.1860757504321861,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3315,12,0.12286126571840858,"buy, analyst, firm, market, investment, sell, give, make, base, add"
3316,1,0.20317460317460317,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3317,1,0.1976665309998644,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3318,5,0.23620559334845045,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
3319,0,0.13968253968253966,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3320,1,0.2405483405483406,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3321,1,0.2761710000973804,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3322,13,0.32840722495894914,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
3323,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3324,3,0.10317460317460311,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3325,5,0.2720821661998134,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
3326,6,0.1676907322068613,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3327,6,0.22812372812372814,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3328,4,0.15037593984962408,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3329,0,0.17164379876244282,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3330,6,0.368692734546393,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3331,10,0.3438062510227458,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3332,3,0.12398921832884095,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3333,2,0.11927437641723357,"year, dlrs, end, expect, report, early, total, month, period, week"
3334,4,0.11138014527845033,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3335,3,0.18801313628899835,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3336,7,0.10807656395891692,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
3337,0,0.4917373342030877,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3338,0,0.20795951230733842,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3339,8,0.13622364368633028,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
3340,10,0.22245564892623718,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3341,1,0.16764514024788002,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
3342,10,0.1591710758377425,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3343,6,0.31643625192012276,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3344,9,0.12920293565454857,"spokesman, state, today, official, source, government, ship, strike, work, day"
3345,4,0.25445917198494516,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3346,5,0.28267477203647423,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
3347,3,0.1376623376623376,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3348,10,0.13553113553113552,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3349,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
3350,11,0.34893029675638365,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
3351,4,0.24488152749022313,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
3352,3,0.11330049261083744,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3353,3,0.2743764172335602,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3354,10,0.178042328042328,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
3355,6,0.37841505871245645,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
3356,3,0.2954648526077098,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
3357,9,0.22034632034632037,"spokesman, state, today, official, source, government, ship, strike, work, day"
